Date,User,Rig #,File,Ephys,Trans,Morph,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,Cell Health,Slice notes,"Location (x,y coordinates?)",extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,Nucleus sucked in?,Volume (uL),Notes,Time spent extracting cytosol,Time spent retracting pipette,patch duration,Ephys protocol,Rheobase,Pipette size (MOhm),Vm,Breakin Ra,Ephys notes,aCSF date,Internal version,Takara RNAse inhibitor,Biocytin,Tube_ID,Well ID #,Lims tube id,Lims tube id,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA conc. <400 (pg/uL),BA conc. >400 (pg/uL),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Res index pctl.,Total reads,mRNA reads,%mRNA,Genes detected,Biocytin Well,Barcode,Atlas Region,distance to edge,Plate,20x status,20x LIMS link,63x go no go,63x QC,Confidence,Bad dates,Notes,
170818,P8,7,Ctgf-T2A-dgCre;Ai14-341051.05.02.01,x,x,y,,,tdt+,10:11,10:24,1.18333333,V1,6,,Ctgf-T2A-dgCre;Ai14-341051.05.02,2,,,only cell,-50,-45,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles",1.45,,9.46666667,,50,4.1,-63,13,,170817,AiV2,0.5,0.5,351,EPhys_170814_02_B01_M,P8S4_170818_351_A01,P8S4_170818_351_A01,A3S4_170822_035,4770,,5868,,3152,2717,0.46,salvage,21,2717,pass,BT040,0.872468664,n102,51,2159683,1045287,48.40%,7296,BIOCYTIN_170822_02_B01,539044340,,,,qc,http://lims2/focal_plane_image_series?id=613886024,63x go,image_qc_passed,,,,
170818,P8,7,Ndnf-IRES2-dgCre;Ai14-341280.04.02.01,x,,n,,,tdt+,13:47,13:54,1.16666667,V1,1,45.9,Ndnf-IRES2-dgCre;Ai14-341280.04.02,2,,,most lateral,-50,-45,No-Seal,,,1,"Fluorescence in Pipette,Cell Shrunk No Bubbles",0.8,,10.8333333,,70,5.3,-70,14,,170817,AiV2,0.5,0.5,353,EPhys_170814_02_B02_M,P8S4_170818_353_A01,P8S4_170818_353_A01,A3S4_170822_036,543,,452,,193,258,0.57,fail,21,258,fail,,,,,,,,,BIOCYTIN_170822_02_B02,539044342,,,,passed,http://lims2/focal_plane_image_series?id=613886045,,,,,,
170818,P8,7,Ndnf-IRES2-dgCre;Ai14-341280.04.02.02,x,,n,,,tdt+,13:47,14:19,1.66666667,V1,1,66.1,Ndnf-IRES2-dgCre;Ai14-341280.04.02,2,,,more medial,-50,-45,No-Seal,,,1,Fluorescence in Pipette No Bubbles,0.93333333,,12.3666667,,300,5.1,-69,15,,170817,AiV2,0.5,0.5,354,,P8S4_170818_354_A01,P8S4_170818_354_A01,A3S4_170822_037,734,,664,,252,413,0.62,fail,21,413,fail,,,,,,,,,BIOCYTIN_170822_02_B02,539044342,,,,passed,http://lims2/focal_plane_image_series?id=613886045,,,,,,
170818,P8,7,Ndnf-IRES2-dgCre;Ai14-341280.04.02.03,x,x,n,,,tdt+,13:47,14:43,1.3,V1,1,44.6,Ndnf-IRES2-dgCre;Ai14-341280.04.02,2,,,most medial,-40,-40,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles",0.16666667,,10.9333333,,100,4.4,-72,12,,170817,AiV2,0.5,0.5,355,,P8S4_170818_355_A01,P8S4_170818_355_A01,A3S4_170822_038,1294,,1323,,190,1133,0.86,pass,21,1133,pass,BT040,1,Lamp5 Pdlim5,100,2263711,871529,38.50%,4763,BIOCYTIN_170822_02_B02,539044342,,,,passed,http://lims2/focal_plane_image_series?id=613886045,63x no go,,,,,
170818,P8,7,Ndnf-IRES2-dgCre;Ai14-341280.05.02.01,x,x,y,,,tdt+,15:22,15:32,1,V1,1,48.3,Ndnf-IRES2-dgCre;Ai14-341280.05.02,3,,,only cell,-50,-40,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles 0.1 units of pressure on expulsion",0.61666667,,10.6833333,,160,4.3,-73,10,,170817,AiV2,0.5,0.5,356,EPhys_170814_02_B03_M,P8S4_170818_356_A01,P8S4_170818_356_A01,A3S4_170822_039,1263,,1366,,293,1073,0.79,pass,21,1073,pass,BT040,1,Lamp5 Slc35d3,100,2246929,851586,37.90%,4791,BIOCYTIN_170822_02_B03,539044354,,,,qc,http://lims2/focal_plane_image_series?id=613886075,63x go,qc,,,,
170818,P8,7,pipette in tissue control,,,,,,,,,,VISal,3-Feb,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,357,NA,P8S4_170818_357_A01,P8S4_170818_357_A01,A3S4_170822_040,702,,668,,248,420,0.63,CNT,21,420,cnt,,,,,,,,,,,,,,,,,,,,,
170818,P8,7,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,,P8S4_170818_358_A01,P8S4_170818_358_A01,A3S4_170822_041,358,,411,,290,121,0.29,CNT,21,121,cnt,,,,,,,,,,,,,,,,,,,,,
170818,P6,4,Ctgf-T2A-dgCre;Ai14-341051.04.02.01,,x,y,,,,,,,,,,,,,,,,,,,,,"Aaron used Lindsay's blank for this cell, therefore the user number won't match",,,,,,,,,,,AiV2,0.5,0.5,352,EPhys_170814_02_A06_M,P6S4_170818_352_A01,P6S4_170818_352_A01,A3S4_170822_042,2967,,2822,,1900,922,0.33,salvage,21,922,pass,BT040,0.730833524,n63,40,2065690,528817,25.60%,5090,,,,,,,,,,,,,
170818,P0,,cortical tissue control,,,,,,,,10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,P0S4_170818_996_A01,P0S4_170818_996_A01,A3S4_170822_043,3361,,2992,,570,2422,0.81,CNT,21,2422,cnt,,,,,,,,,,,,,,,,,,,,,
170818,P0,,cortical tissue control,,,,,,,,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,,P0S4_170818_997_A01,P0S4_170818_997_A01,A3S4_170822_044,2360,,2138,,492,1646,0.77,CNT,21,1646,cnt,,,,,,,,,,,,,,,,,,,,,
170818,P0,,internal control,,,,,,,,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,998,,P0S4_170818_998_A01,P0S4_170818_998_A01,A3S4_170822_045,520,,382,,191,191,0.5,CNT,21,191,cnt,,,,,,,,,,,,,,,,,,,,,
170818,P0,,blank control,,,,,,,,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,P0S4_170818_999_A01,P0S4_170818_999_A01,A3S4_170822_046,230,,254,,126,128,0.5,CNT,21,128,cnt,,,,,,,,,,,,,,,,,,,,,
170821,P8,7,Vip-IRES-Cre;Ai14-342915.04.02.01,x,x,y,,,tdt+,13:25,13:35,0.93333333,V1,3-Feb,38.4,Vip-IRES-Cre;Ai14-342915.04.02,3,,,most lateral,-40,-40,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles 0.1 units of pressure on expulsion",0.15,,8.96666667,,60,4.5,-62,18,,170818,AiV2,0.5,0.5,351,EPhys_170821_02_A01_M,P8S4_170821_351_A01,P8S4_170821_351_A01,A3S4_170822_047,1133,,1187,,302,885,0.75,pass,21,885,pass,BT040,1,Vip Rspo4,100,2343380,1024057,43.70%,3964,BIOCYTIN_170829_02_A01,539043064,,,,passed,http://lims2/focal_plane_image_series?id=616722276,63x go,ready_for_dendrite_trace,,,,
170821,P8,7,Vip-IRES-Cre;Ai14-342915.04.02.02,x,x,y,,,tdt+,13:25,13:57,1.55,V1,4,48,Vip-IRES-Cre;Ai14-342915.04.02,3,,,more medial,-50,-45,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles Nucleated, but had to poke around a lot to get nucleus. In wave of death. 0.1 units of pressure on expulsion",0.46666667,,10.8166667,,80,4,-70,15,,170818,AiV2,0.5,0.5,352,,P8S4_170821_352_A01,P8S4_170821_352_A01,A3S4_170822_048,1123,,1293,,369,924,0.71,pass,21,924,pass,BT040,0.771971674,n25,44,2329703,999443,42.90%,3962,BIOCYTIN_170829_02_A01,539043064,,,,passed,http://lims2/focal_plane_image_series?id=616722276,63x go,deferred,,,,
170821,P8,7,Vip-IRES-Cre;Ai14-342915.04.02.03,x,x,n,,,tdt+,13:25,14:22,1.3,V1,3-Feb,49.7,Vip-IRES-Cre;Ai14-342915.04.02,2,,,most medial,-50,-40,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled No Bubbles 0.1 units of pressure on expulsion",0.38333333,,9.81666667,,30,4.2,-60,10,,170818,AiV2,0.5,0.5,353,,P8S4_170821_353_A01,P8S4_170821_353_A01,A3S4_170828_001,923,,2888,,533,2355,0.82,pass,21,2355,pass,BT040,0.706493867,n20,33,1937416,1187636,61.30%,6784,BIOCYTIN_170829_02_A01,539043064,,,,passed,http://lims2/focal_plane_image_series?id=616722276,63x no go,,,,,
170821,P8,7,Vip-IRES-Cre;Ai14-342915.05.02.01,x,x,q,,,tdt+,14:58,15:04,1.71666667,V1,3-Feb,41.9,Vip-IRES-Cre;Ai14-342915.05.02,2,,,most lateral,-40,-40,No-Seal,,,1,"Fluorescence in Pipette,Cell Shrunk No Bubbles in wave of death. 0.1 units of pressure on expulsion",0.11666667,,7.93333333,,20,3.2,-60,13,Patch Became Leaky,170818,AiV2,0.5,0.5,354,EPhys_170821_02_A02_M,P8S4_170821_354_A01,P8S4_170821_354_A01,A3S4_170828_002,353,,822,,340,482,0.59,pass,21,482,pass,BT040,0.706493867,n20,33,1929319,603877,31.30%,2554,BIOCYTIN_170829_02_A02,539043248,,,,qc,http://lims2/focal_plane_image_series?id=616722418,,,,,,
170821,P8,7,Vip-IRES-Cre;Ai14-342915.05.02.02,x,x,y,,,tdt+,14:58,15:24,1.51666667,V1,4,57.5,Vip-IRES-Cre;Ai14-342915.05.02,2,,,most medial,-40,-40,Partial-Nucleus,,,1,"Fluorescence in Pipette,Cell Dimmed No Bubbles Nucleus got sucked into pipette while still in tissue. in wave of death. 0.1 units of pressure on expulsion",0.26666667,,9.96666667,,50,4.1,-64,12,,170818,AiV2,0.5,0.5,355,,P8S4_170821_355_A01,P8S4_170821_355_A01,A3S4_170828_003,724,,1956,,961,995,0.51,pass,21,995,pass,BT040,0.573456822,n7,21,2223625,938370,42.20%,3918,BIOCYTIN_170829_02_A02,539043248,,,,qc,http://lims2/focal_plane_image_series?id=616722418,,,,,,
170823,P8,7,Chat-IRES-Cre-neo;Ai14-341889.05.02.01,x,x,n,,,tdt+,10:23,10:30,1.45,V1,4,45.3,Chat-IRES-Cre-neo;Ai14-341889.05.02,3,,,medial,-40,-40,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles no seal, although it looks like either whole cell or nucleus got sucked into pipette while still in tissue",0.15,,10.4,,80,2.6,-66,11,,170822,AiV2,0.5,0.5,351,EPhys_170821_02_A03_M,P8S4_170823_351_A01,P8S4_170823_351_A01,A3S4_170828_004,1234,,3688,,2144,1545,0.42,salvage,21,1545,pass,BT040,1,Vip Rspo4,100,2234109,549591,24.60%,5261,BIOCYTIN_170829_02_A03,539043432,,,,passed,http://lims2/focal_plane_image_series?id=616722462,63x no go,,,,,
170823,P8,7,Chat-IRES-Cre-neo;Ai14-341889.05.02.02,x,x,q,,,tdt+,10:23,10:53,1.83333333,V1,3-Feb,70.4,Chat-IRES-Cre-neo;Ai14-341889.05.02,3,,,closer to pia,-40,-40,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles no seal, although it looks like either whole cell or nucleus got sucked into pipette while still in tissue",0.08333333,,10.2833333,,180,2.6,-71,11,,170822,AiV2,0.5,0.5,352,,P8S4_170823_352_A01,P8S4_170823_352_A01,A3S4_170828_005,1320,,2118,,839,1279,0.6,salvage,21,1279,pass,BT040,1,Vip Rspo4,100,2279865,1151332,50.50%,6457,BIOCYTIN_170829_02_A03,539043432,,,,passed,http://lims2/focal_plane_image_series?id=616722462,63x go,ready_for_dendrite_trace,,,,
170823,P8,7,Chat-IRES-Cre-neo;Ai14-341889.05.01.01,x,x,n,,,tdt+,11:21,11:41,1.5,V1,4,41.9,Chat-IRES-Cre-neo;Ai14-341889.05.01,3,,,only cell,-50,-40,Partial-Nucleus,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk Small Bubbles partial nucleus seal ~500 (didn't catch sweep), but was able to suck nucleus into pipette after retraction",0.86666667,,11.5833333,,120,5.1,-65,10,,170822,AiV2,0.5,0.5,353,EPhys_170821_02_A04_M,P8S4_170823_353_A01,P8S4_170823_353_A01,A3S4_170828_006,783,,2161,,609,1551,0.72,pass,21,1551,pass,BT040,1,Vip Rspo4,100,2000423,424090,21.20%,4780,BIOCYTIN_170829_02_A04,539043616,,,,passed,http://lims2/focal_plane_image_series?id=616722537,63x no go,,,,,
170823,P8,7,Chat-IRES-Cre-neo;Ai14-341889.03.01.01,x,x,n,,,tdt+,13:22,13:36,1.73333333,V1,4,61.5,Chat-IRES-Cre-neo;Ai14-341889.03.01,3,,Noticed some bacteria on the surface of this slice,most lateral,-50,-45,Partial-Nucleus,,,1,"Fluorescence in Pipette,Cell Shrunk No Bubbles partial nucleus end seal ~700, was able to suck nucleus into pipette post retraction",0.6,,11.3833333,,130,4.3,-73,13,,170822,AiV2,0.5,0.5,354,EPhys_170821_02_A05_M,P8S4_170823_354_A01,P8S4_170823_354_A01,A3S4_170828_007,831,,2300,,539,1761,0.77,pass,21,1761,pass,BT040,1,Vip Rspo4,100,1921902,930201,48.40%,5812,BIOCYTIN_170829_02_A05,539043984,,,,passed,http://lims2/focal_plane_image_series?id=616722573,63x no go,,,,,
170823,P8,7,Scnn1a-Tg3-Cre;Ai14-342033.04.02.01,x,x,y,,,tdt+,14:21,14:26,1.33333333,V1,4,51.7,Scnn1a-Tg3-Cre;Ai14-342033.04.02,4,,,most lateral,-40,-40,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles",0.28333333,,9.83333333,,70,4.1,-70,13,Cell Hyperpolarized,170822,AiV2,0.5,0.5,355,EPhys_170821_02_A06_M,P8S4_170823_355_A01,P8S4_170823_355_A01,A3S4_170828_008,1117,,3406,,827,2579,0.76,pass,21,2579,pass,BT040,0.730833524,n63,40,1964221,716941,36.50%,6622,BIOCYTIN_170829_02_A06,539043800,,,,qc,http://lims2/focal_plane_image_series?id=616722624,63x go,ready_for_dendrite_trace,,,,
170823,P8,7,Scnn1a-Tg3-Cre;Ai14-342033.04.02.02,x,x,y,,,tdt+,14:21,14:49,1.13333333,V1,4,48.4,Scnn1a-Tg3-Cre;Ai14-342033.04.02,4,,,more medial,-40,-40,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles",0.25,,9.78333333,,50,4.4,-74,11,,170822,AiV2,0.5,0.5,356,,P8S4_170823_356_A01,P8S4_170823_356_A01,A3S4_170828_009,778,,2260,,779,1481,0.66,pass,21,1481,pass,BT040,1,VISp L5 Endou,100,1573315,423222,26.90%,5142,BIOCYTIN_170829_02_A06,539043800,,,,qc,http://lims2/focal_plane_image_series?id=616722624,63x go,ready_for_dendrite_trace,,,,
170823,P8,7,Scnn1a-Tg3-Cre;Ai14-342033.04.02.03,x,x,n,,,tdt+,14:21,15:14,1.88333333,V1,4,42.1,Scnn1a-Tg3-Cre;Ai14-342033.04.02,3,,,closer to pia,-40,-40,Partial-Nucleus,,,1,"Cell Dimmed,Cell Shrunk No Bubbles partial nucleus end seal ~100, but was able to suck nucleus into pipette post retraction",0.28333333,,9.25,,20,4.4,-66,11,,170822,AiV2,0.5,0.5,357,,P8S4_170823_357_A01,P8S4_170823_357_A01,A3S4_170828_010,578,,1600,,409,1191,0.74,pass,21,1191,pass,BT040,1,VISp L4 Rspo1,100,2104733,801903,38.10%,4424,BIOCYTIN_170829_02_A06,539043800,,,,qc,http://lims2/focal_plane_image_series?id=616722624,63x no go,,,,,
170823,P8,7,Scnn1a-Tg3-Cre;Ai14-342033.04.02.04,x,x,y,,,tdt+,14:21,15:34,0.96666667,V1,4,39.6,Scnn1a-Tg3-Cre;Ai14-342033.04.02,3,,,most medial,-50,-45,No-Seal,,,1,"Fluorescence in Pipette,Cell Shrunk No Bubbles saw nucleus being pulled out but lost it",1.01666667,,11.15,,50,3.8,-70,9,,170822,AiV2,0.5,0.5,358,,P8S4_170823_358_A01,P8S4_170823_358_A01,A3S4_170828_011,492,,1132,,504,628,0.55,pass,21,628,pass,BT040,0.637763432,n55,30,2248473,728505,32.40%,3474,BIOCYTIN_170829_02_A06,539043800,,,,qc,http://lims2/focal_plane_image_series?id=616722624,,,,,,
170823,P8,7,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,359,NA,P8S4_170823_359_A01,P8S4_170823_359_A01,A3S4_170828_012,626,,1916,,1346,570,0.3,CNT,21,570,cnt,,,,,,,,,,,,,,,,,,,,,
170823,P8,7,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,P8S4_170823_360_A01,P8S4_170823_360_A01,A3S4_170828_013,237,,623,,476,146,0.23,CNT,21,146,cnt,,,,,,,,,,,,,,,,,,,,,
170823,P0,,cortical tissue control,,,,,,,,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,P0S4_170823_996_A01,P0S4_170823_996_A01,A3S4_170828_014,1444,,3797,,544,3252,0.86,CNT,21,3252,cnt,,,,,,,,,,,,,,,,,,,,,
170823,P0,,cortical tissue control,,,,,,,,16:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,,P0S4_170823_997_A01,P0S4_170823_997_A01,A3S4_170828_015,1975,,3221,,537,2684,0.83,CNT,21,2684,cnt,,,,,,,,,,,,,,,,,,,,,
170823,P0,,internal control,,,,,,,,16:03,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,998,,P0S4_170823_998_A01,P0S4_170823_998_A01,A3S4_170828_016,183,,300,,144,156,0.52,CNT,21,156,cnt,,,,,,,,,,,,,,,,,,,,,
170823,P0,,blank control,,,,,,,,16:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,P0S4_170823_999_A01,P0S4_170823_999_A01,A3S4_170828_017,120,,171,,124,47,0.27,CNT,21,47,cnt,,,,,,,,,,,,,,,,,,,,,
170824,P2,6,Chrna2-Cre_OE25;Ai14-342604.04.02.01,x,x,n,,,tdt+,10:15,10:28,2.31666667,V1,5,54.7,Chrna2-Cre_OE25;Ai14-342604.04.02,3,,,most medial,-50,-40,No-Seal,,,1,Fluorescence in Pipette No Bubbles 0.1 units of pressure on expulsion,1.36666667,,10.8833333,,80,3.5,-71,17,Rheobase Changed rheobase changed from 80 to 140 pA,170823,AiV2,0.5,0.5,51,EPhys_170821_02_B01_M,P2S4_170824_051_A01,P2S4_170824_051_A01,A3S4_170828_018,1686,,4807,,2061,2746,0.57,salvage,21,2746,pass,BT040,1,VISp L5 IT Batf3,100,2094970,940642,44.90%,7397,BIOCYTIN_170829_02_B01,539044720,,,,passed,http://lims2/focal_plane_image_series?id=616722724,63x no go,,,,,
170824,P2,6,Chrna2-Cre_OE25;Ai14-342604.04.02.02,x,x,q,,,tdt+,10:15,11:01,1.46666667,V1,6,26.4,Chrna2-Cre_OE25;Ai14-342604.04.02,3,,,lateral to first cell,-35,-35,Nucleated,,,1,Fluorescence in Pipette No Bubbles 0.1 units of pressure on expulsion,0.68333333,,10.8333333,,0.2,4.5,-64,13,,170823,AiV2,0.5,0.5,52,,P2S4_170824_052_A01,P2S4_170824_052_A01,A3S4_170828_019,1120,,3007,,875,2132,0.71,pass,21,2132,pass,BT040,1,Sst Crhr2_2,100,2011109,635510,31.60%,6489,BIOCYTIN_170829_02_B01,539044720,,,,passed,http://lims2/focal_plane_image_series?id=616722724,63x no go,,,,,
170824,P2,6,Chrna2-Cre_OE25;Ai14-342604.04.02.03,x,,n,,,tdt+,10:15,11:28,1.45,V1,5,28.9,Chrna2-Cre_OE25;Ai14-342604.04.02,3,,,most lateral,-35,-30,Nucleated,,,1,Fluorescence in Pipette No Bubbles 0.1 units of pressure on expulsion,0.88333333,,10.4333333,,10,4,-58,11.5,,170823,AiV2,0.5,0.5,53,,P2S4_170824_053_A01,P2S4_170824_053_A01,A3S4_170828_020,374,,898,,626,271,0.3,fail,21,271,fail,,,,,,,,,BIOCYTIN_170829_02_B01,539044720,,,,passed,http://lims2/focal_plane_image_series?id=616722724,,,,,,
170824,P2,6,Chat-IRES-Cre-neo;Ai14-341890.04.01.01,x,x,q,,,tdt+,13:12,14:09,2.91666667,V1,,38,Chat-IRES-Cre-neo;Ai14-341890.04.01,3,,,,-30,-30,No-Seal,,,1,Fluorescence in Pipette No Bubbles 0.1 units of pressure on expulsion,0.58333333,,9.96666667,,130,4.6,-73,15,,170823,AiV2,0.5,0.5,54,EPhys_170821_02_B03_M,P2S4_170824_054_A01,P2S4_170824_054_A01,A3S4_170828_021,630,,1622,,641,981,0.6,pass,21,981,pass,BT040,1,Vip Rspo4,100,1961540,723808,36.90%,4347,BIOCYTIN_170829_02_B03,539045088,,,,qc,http://lims2/focal_plane_image_series?id=616722847,63x go,deferred,,,,
170824,P2,6,Chat-IRES-Cre-neo;Ai14-341890.05.02.01,x,x,y,,,tdt+,14:43,15:02,2.83333333,V1,3-Feb,56.1,Chat-IRES-Cre-neo;Ai14-341890.05.02,3,,,most medial,-40,-35,Nucleated,,,1,Cell Swelled No Bubbles 0.1 units of pressure on expulsion,1.3,,10.8,,130,4.1,-74,17,,170823,AiV2,0.5,0.5,55,EPhys_170821_02_B05_M,P2S4_170824_055_A01,P2S4_170824_055_A01,A3S4_170828_022,685,,1808,,606,1202,0.66,pass,21,1202,pass,BT040,1,Vip Rspo4,100,2003126,753175,37.60%,4774,BIOCYTIN_170829_02_B05,539045456,,,,qc,http://lims2/focal_plane_image_series?id=616723670,63x go,qc,,,,
170824,P0,6,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,56,NA,P0S4_170824_056_A01,P0S4_170824_056_A01,A3S4_170828_023,502,,1172,,821,351,0.3,CNT,21,351,cnt,,,,,,,,,,,,,,,,,,,,,
170824,P0,6,aCSF (bath) control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,P0S4_170824_057_A01,P0S4_170824_057_A01,A3S4_170828_024,238,,580,,478,102,0.18,CNT,21,102,cnt,,,,,,,,,,,,,,,,,,,,,
170824,P8,7,Chrna2-Cre_OE25;Ai14-342604.03.02.01,x,,q,,,tdt+,10:10,10:32,1.31666667,V1,5,49.5,Chrna2-Cre_OE25;Ai14-342604.03.02,3,,attempt number 5 in WSE was not a real attempt,most lateral,-50,-45,Partial-Nucleus,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles partial nucleus seal ~200, looks like nucleus was sucked into pipette during retraction",0.56666667,,10.75,,30,4.5,-76,10,Cell Depolarized,170823,AiV2,0.5,0.5,351,EPhys_170821_02_B02_M,P8S4_170824_351_A01,P8S4_170824_351_A01,A3S4_170828_025,9,,47,,31,16,0.34,fail,21,16,fail,,,,,,,,,BIOCYTIN_170829_02_B02,539044904,,,,qc,http://lims2/focal_plane_image_series?id=616722799,,,,,,
170824,P8,7,Chrna2-Cre_OE25;Ai14-342604.03.02.02,x,x,n,,,tdt+,10:10,11:10,2.03333333,V1,5,49.3,Chrna2-Cre_OE25;Ai14-342604.03.02,2,,attempt number 5 in WSE was not a real attempt,more medial,-45,-45,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles",0.33333333,,10.4166667,,40,4.8,-60,10,,170823,AiV2,0.5,0.5,352,,P8S4_170824_352_A01,P8S4_170824_352_A01,A3S4_170828_026,1436,,3723,,1776,1947,0.52,pass,21,1947,pass,BT040,1,Sst Crhr2_1,100,2092761,686426,32.80%,6551,BIOCYTIN_170829_02_B02,539044904,,,,qc,http://lims2/focal_plane_image_series?id=616722799,63x no go,,,,,
170824,P8,7,Chrna2-Cre_OE25;Ai14-342604.03.02.03,x,x,y,,,tdt+,10:10,11:35,0.91666667,V1,4,39.3,Chrna2-Cre_OE25;Ai14-342604.03.02,2,,attempt number 5 in WSE was not a real attempt,most medial,-45,-45,Nucleated,,,1,Cell Dimmed No Bubbles,0.18333333,,9.4,,50,4.3,-67,10,,170823,AiV2,0.5,0.5,353,,P8S4_170824_353_A01,P8S4_170824_353_A01,A3S4_170828_027,1119,,3086,,436,2650,0.86,pass,21,2650,pass,BT040,1,Sst Crhr2_1,100,1713710,1047077,61.10%,6717,BIOCYTIN_170829_02_B02,539044904,,,,qc,http://lims2/focal_plane_image_series?id=616722799,63x go,image_qc_passed,,,,
170824,P8,7,Chat-IRES-Cre-neo;Ai14-341890.04.02.01,x,x,n,,,tdt+,13:49,14:00,1.15,V1,3-Feb,56.6,Chat-IRES-Cre-neo;Ai14-341890.04.02,3,,,most lateral,-30,-40,Nucleated,,,1,"Fluorescence in Pipette,Cell Shrunk No Bubbles Had to go back with pipette to retrieve nucleus after it looked like it was being left behind",0.11666667,,9.81666667,,40,5,-60,13,,170823,AiV2,0.5,0.5,354,EPhys_170821_02_B04_M,P8S4_170824_354_A01,P8S4_170824_354_A01,A3S4_170828_028,1011,,2796,,785,2011,0.72,pass,21,2011,pass,BT040,1,Vip Rspo4,100,1972013,999811,50.70%,6484,BIOCYTIN_170829_02_B04,539045272,,,,passed,http://lims2/focal_plane_image_series?id=616723618,63x no go,,,,,
170824,P8,7,Chat-IRES-Cre-neo;Ai14-341890.04.02.02,x,x,q,,,tdt+,13:49,14:31,1.45,V1,3-Feb,54.6,Chat-IRES-Cre-neo;Ai14-341890.04.02,3,,,more medial,-40,-40,Nucleated,,,1,Cell Disappeared No Bubbles,0.16666667,,11.9833333,,140,3.7,-74,15,,170823,AiV2,0.5,0.5,355,,P8S4_170824_355_A01,P8S4_170824_355_A01,A3S4_170828_029,924,,2289,,700,1589,0.69,pass,21,1589,pass,BT040,1,Vip Rspo4,100,1794987,807744,45.00%,6179,BIOCYTIN_170829_02_B04,539045272,,,,passed,http://lims2/focal_plane_image_series?id=616723618,63x go,ready_for_dendrite_trace,,,,
170824,P8,7,Chat-IRES-Cre-neo;Ai14-341890.03.02.01,x,x,n,,,tdt+,15:09,15:27,2.33333333,V1,4,31.1,Chat-IRES-Cre-neo;Ai14-341890.03.02,2,,,only cell,-42,-42,Partial-Nucleus,,,1,"Fluorescence in Pipette,Cell Shrunk No Bubbles partial nucleus end seal ~200, but was able to suck nucleus into pipette post retraction",0.16666667,,10.45,,80,4.2,-66,12,,170823,AiV2,0.5,0.5,356,EPhys_170821_02_B06_M,P8S4_170824_356_A01,P8S4_170824_356_A01,A3S4_170828_030,524,,1223,,273,950,0.78,pass,21,950,pass,BT040,0.706493867,n20,33,2022941,756580,37.40%,4170,BIOCYTIN_170829_02_B06,539045640,,,,passed,http://lims2/focal_plane_image_series?id=616723748,63x no go,,,,,
170824,P0,7,pipette in tissue control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2,0.5,0.5,357,NA,P0S4_170824_357_A01,P0S4_170824_357_A01,A3S4_170828_031,82,,56,,40,16,0.29,CNT,21,16,cnt,,,,,,,,,,,,,,,,,,,,,
